inst,family,spec,n_tr,tr_r,tr_wr,tr_pf,tr_dd,segs,seg_ok,te_n,te_r,te_pf
USDJPY,B_london,B_london_rev|ref00-05o1|act07-10|rev|b0.75|a10|m1.0|tp0.5|x10,435,-33.44,67.36,0.77,35.86,-17.4 / +0.7 / -17.0,False,130,-4.72,0.87
USDJPY,B_london,B_london_rev|ref00-05o1|act07-10|rev|b0.75|a10|m1.0|tp0.5|x11,435,-33.61,68.28,0.77,36.02,-17.6 / +2.2 / -18.6,False,130,-5.34,0.86
USDJPY,B_london,B_london_rev|ref00-05o1|act07-10|rev|b0.75|a10|m1.0|tp0.75|x10,435,-23.64,57.93,0.87,24.7,-15.3 / +9.7 / -18.6,False,130,-12.2,0.78
USDJPY,B_london,B_london_rev|ref00-05o1|act07-10|rev|b0.75|a10|m1.0|tp0.75|x11,435,-23.24,58.62,0.87,24.31,-14.8 / +11.9 / -20.9,False,130,-10.49,0.81
USDJPY,B_london,B_london_rev|ref00-05o1|act07-10|rev|b0.75|a10|m1.0|tpopp|x10,435,-86.69,38.16,0.64,85.74,-33.3 / -9.4 / -43.3,False,130,-14.43,0.79
USDJPY,B_london,B_london_rev|ref00-05o1|act07-10|rev|b0.75|a10|m1.0|tpopp|x11,435,-94.7,36.55,0.63,94.1,-36.9 / -10.1 / -47.6,False,130,-4.49,0.94
USDJPY,B_london,B_london_rev|ref00-05o1|act07-10|rev|b0.75|a10|m1.5|tp0.5|x10,435,-9.67,62.53,0.92,14.16,-12.1 / +15.8 / -13.7,False,130,-4.34,0.88
USDJPY,B_london,B_london_rev|ref00-05o1|act07-10|rev|b0.75|a10|m1.5|tp0.5|x11,435,-10.82,64.83,0.92,18.34,-12.6 / +19.2 / -17.7,False,130,-2.24,0.94
USDJPY,B_london,B_london_rev|ref00-05o1|act07-10|rev|b0.75|a10|m1.5|tp0.75|x10,435,-21.27,51.26,0.86,20.64,-15.4 / +9.4 / -14.8,False,130,-10.99,0.75
USDJPY,B_london,B_london_rev|ref00-05o1|act07-10|rev|b0.75|a10|m1.5|tp0.75|x11,435,-28.21,51.49,0.82,27.8,-15.6 / +8.9 / -21.4,False,130,-7.38,0.83
USDJPY,B_london,B_london_rev|ref00-05o1|act07-10|rev|b0.75|a10|m1.5|tpopp|x10,435,-56.24,41.61,0.66,55.6,-26.1 / +3.8 / -33.4,False,130,-6.95,0.85
USDJPY,B_london,B_london_rev|ref00-05o1|act07-10|rev|b0.75|a10|m1.5|tpopp|x11,435,-61.59,42.07,0.66,61.19,-28.9 / +7.6 / -40.2,False,130,-0.15,1.0
USDJPY,B_london,B_london_rev|ref00-05o1|act07-10|rev_cf|b0.25|a10|m1.0|tp0.5|x10,78,-6.92,64.1,0.74,8.78,-1.9 / +0.0 / -3.9,False,27,-8.77,0.34
USDJPY,B_london,B_london_rev|ref00-05o1|act07-10|rev_cf|b0.25|a10|m1.0|tp0.5|x11,78,-4.84,66.67,0.8,7.77,-1.5 / -0.8 / -2.6,False,27,-7.72,0.41
USDJPY,B_london,B_london_rev|ref00-05o1|act07-10|rev_cf|b0.25|a10|m1.0|tp0.75|x10,78,-9.11,51.28,0.72,9.9,-4.5 / +2.1 / -5.6,False,27,-6.58,0.5
USDJPY,B_london,B_london_rev|ref00-05o1|act07-10|rev_cf|b0.25|a10|m1.0|tp0.75|x11,78,-6.06,53.85,0.8,8.68,-3.5 / +0.5 / -3.2,False,27,-7.23,0.48
USDJPY,B_london,B_london_rev|ref00-05o1|act07-10|rev_cf|b0.25|a10|m1.0|tpopp|x10,78,-6.37,44.87,0.83,12.21,-0.7 / +4.3 / -8.9,False,27,-11.36,0.32
USDJPY,B_london,B_london_rev|ref00-05o1|act07-10|rev_cf|b0.25|a10|m1.0|tpopp|x11,78,-7.47,48.72,0.76,10.9,-5.5 / +1.4 / -3.5,False,27,-8.67,0.42
USDJPY,B_london,B_london_rev|ref00-05o1|act07-10|rev_cf|b0.25|a10|m1.5|tp0.5|x10,78,-1.51,57.69,0.92,6.72,-5.1 / +1.9 / +1.3,False,27,-1.01,0.83
USDJPY,B_london,B_london_rev|ref00-05o1|act07-10|rev_cf|b0.25|a10|m1.5|tp0.5|x11,78,-3.31,53.85,0.83,7.22,-3.7 / +0.2 / +0.2,False,27,-0.04,0.99
USDJPY,B_london,B_london_rev|ref00-05o1|act07-10|rev_cf|b0.25|a10|m1.5|tp0.75|x10,78,-1.64,50.0,0.93,6.88,-5.1 / +2.6 / +0.2,False,27,-3.82,0.56
USDJPY,B_london,B_london_rev|ref00-05o1|act07-10|rev_cf|b0.25|a10|m1.5|tp0.75|x11,78,-1.61,50.0,0.92,8.82,-3.9 / +0.4 / +1.8,False,27,0.13,1.02
USDJPY,B_london,B_london_rev|ref00-05o1|act07-10|rev_cf|b0.25|a10|m1.5|tpopp|x10,78,0.42,50.0,1.02,5.62,-2.2 / +4.7 / -3.8,False,27,-6.25,0.36
USDJPY,B_london,B_london_rev|ref00-05o1|act07-10|rev_cf|b0.25|a10|m1.5|tpopp|x11,78,-3.31,48.72,0.83,7.8,-4.6 / +1.3 / -0.0,False,27,0.25,1.05
USDJPY,B_london,B_london_rev|ref22-04o0|act06-09|rev|b0.25|a10|m1.0|tp0.5|x10,399,32.07,79.7,1.36,6.58,+5.1 / +19.5 / +7.2,True,119,3.85,1.14
USDJPY,B_london,B_london_rev|ref22-04o0|act06-09|rev|b0.25|a10|m1.0|tp0.5|x11,399,32.42,79.7,1.37,6.58,+5.0 / +19.5 / +7.6,True,119,4.41,1.16
USDJPY,B_london,B_london_rev|ref22-04o0|act06-09|rev|b0.25|a10|m1.0|tp0.75|x10,399,53.63,70.93,1.44,7.76,+10.1 / +32.1 / +10.9,True,119,6.45,1.16
USDJPY,B_london,B_london_rev|ref22-04o0|act06-09|rev|b0.25|a10|m1.0|tp0.75|x11,399,54.45,71.43,1.44,7.49,+10.2 / +31.8 / +11.9,True,119,8.29,1.21
USDJPY,B_london,B_london_rev|ref22-04o0|act06-09|rev|b0.25|a10|m1.0|tpopp|x10,399,-73.74,38.6,0.69,79.44,-23.2 / +1.3 / -51.1,False,119,-11.38,0.83
USDJPY,B_london,B_london_rev|ref22-04o0|act06-09|rev|b0.25|a10|m1.0|tpopp|x11,399,-82.51,36.84,0.67,86.57,-26.5 / -3.8 / -51.8,False,119,-11.02,0.84
USDJPY,B_london,B_london_rev|ref22-04o0|act06-09|rev|b0.25|a10|m1.5|tp0.5|x10,399,46.96,76.94,1.58,6.06,+9.4 / +26.3 / +11.0,True,119,9.36,1.37
USDJPY,B_london,B_london_rev|ref22-04o0|act06-09|rev|b0.25|a10|m1.5|tp0.5|x11,399,46.34,77.69,1.56,6.06,+9.8 / +26.1 / +10.1,True,119,10.38,1.42
USDJPY,B_london,B_london_rev|ref22-04o0|act06-09|rev|b0.25|a10|m1.5|tp0.75|x10,399,11.5,59.15,1.09,11.21,-5.3 / +19.7 / -2.4,False,119,1.76,1.05
USDJPY,B_london,B_london_rev|ref22-04o0|act06-09|rev|b0.25|a10|m1.5|tp0.75|x11,399,10.07,59.4,1.07,12.74,-5.0 / +19.7 / -4.4,False,119,3.22,1.08
USDJPY,B_london,B_london_rev|ref22-04o0|act06-09|rev|b0.25|a10|m1.5|tpopp|x10,399,-52.81,43.11,0.7,57.88,-17.4 / +2.5 / -37.4,False,119,1.51,1.04
USDJPY,B_london,B_london_rev|ref22-04o0|act06-09|rev|b0.25|a10|m1.5|tpopp|x11,399,-61.24,42.36,0.67,65.43,-21.2 / -0.3 / -39.5,False,119,3.09,1.07
USDJPY,B_london,B_london_rev|ref22-04o0|act06-09|rev|b0.5|a10|m1.0|tp0.5|x10,334,39.88,82.34,1.61,6.46,+2.0 / +23.1 / +14.5,True,94,5.05,1.24
USDJPY,B_london,B_london_rev|ref22-04o0|act06-09|rev|b0.5|a10|m1.0|tp0.5|x11,334,40.06,82.34,1.62,6.49,+1.9 / +23.1 / +14.8,True,94,5.05,1.24
USDJPY,B_london,B_london_rev|ref22-04o0|act06-09|rev|b0.5|a10|m1.0|tp0.75|x10,334,72.68,75.75,1.85,6.78,+17.4 / +31.5 / +23.3,True,94,10.97,1.39
USDJPY,B_london,B_london_rev|ref22-04o0|act06-09|rev|b0.5|a10|m1.0|tp0.75|x11,334,71.77,76.05,1.82,6.78,+17.1 / +30.8 / +23.3,True,94,11.74,1.42
USDJPY,B_london,B_london_rev|ref22-04o0|act06-09|rev|b0.5|a10|m1.0|tpopp|x10,334,-35.81,39.22,0.81,45.01,-16.6 / +18.3 / -36.7,False,94,-11.88,0.77
USDJPY,B_london,B_london_rev|ref22-04o0|act06-09|rev|b0.5|a10|m1.0|tpopp|x11,334,-45.27,37.43,0.78,52.61,-20.1 / +15.0 / -39.9,False,94,-12.67,0.77
USDJPY,B_london,B_london_rev|ref22-04o0|act06-09|rev|b0.5|a10|m1.5|tp0.5|x10,334,57.31,81.44,2.02,5.4,+15.8 / +23.9 / +17.2,True,94,8.94,1.46
USDJPY,B_london,B_london_rev|ref22-04o0|act06-09|rev|b0.5|a10|m1.5|tp0.5|x11,334,58.14,82.04,2.04,5.4,+15.8 / +25.1 / +16.9,True,94,10.37,1.57
USDJPY,B_london,B_london_rev|ref22-04o0|act06-09|rev|b0.5|a10|m1.5|tp0.75|x10,334,34.1,63.17,1.36,10.27,+8.0 / +29.2 / -2.5,False,94,7.77,1.28
USDJPY,B_london,B_london_rev|ref22-04o0|act06-09|rev|b0.5|a10|m1.5|tp0.75|x11,334,31.2,62.57,1.31,11.76,+6.4 / +28.8 / -3.8,False,94,10.04,1.37
USDJPY,B_london,B_london_rev|ref22-04o0|act06-09|rev|b0.5|a10|m1.5|tpopp|x10,334,-28.45,43.11,0.8,35.15,-8.8 / +9.2 / -28.3,False,94,-2.17,0.94
USDJPY,B_london,B_london_rev|ref22-04o0|act06-09|rev|b0.5|a10|m1.5|tpopp|x11,334,-35.59,42.22,0.77,40.8,-13.7 / +8.8 / -30.5,False,94,-0.52,0.99
USDJPY,B_london,B_london_rev|ref22-04o0|act06-09|rev|b0.75|a10|m1.0|tp0.5|x10,264,35.01,83.33,1.72,3.23,+1.6 / +19.0 / +14.1,True,75,7.44,1.54
USDJPY,B_london,B_london_rev|ref22-04o0|act06-09|rev|b0.75|a10|m1.0|tp0.5|x11,264,35.21,82.95,1.73,3.23,+1.9 / +19.0 / +14.0,True,75,7.44,1.54
USDJPY,B_london,B_london_rev|ref22-04o0|act06-09|rev|b0.75|a10|m1.0|tp0.75|x10,264,60.53,76.14,1.94,3.77,+7.7 / +29.1 / +23.2,True,75,16.83,1.95
USDJPY,B_london,B_london_rev|ref22-04o0|act06-09|rev|b0.75|a10|m1.0|tp0.75|x11,264,61.68,76.14,1.96,3.76,+8.1 / +29.2 / +23.8,True,75,17.09,1.97
USDJPY,B_london,B_london_rev|ref22-04o0|act06-09|rev|b0.75|a10|m1.0|tpopp|x10,264,-34.34,37.88,0.77,37.3,-10.1 / +10.9 / -34.3,False,75,2.73,1.07
USDJPY,B_london,B_london_rev|ref22-04o0|act06-09|rev|b0.75|a10|m1.0|tpopp|x11,264,-38.75,35.98,0.76,40.98,-14.2 / +10.6 / -34.8,False,75,6.65,1.17
USDJPY,B_london,B_london_rev|ref22-04o0|act06-09|rev|b0.75|a10|m1.5|tp0.5|x10,264,38.98,79.92,1.81,3.84,+6.2 / +18.1 / +14.3,True,75,9.93,1.71
USDJPY,B_london,B_london_rev|ref22-04o0|act06-09|rev|b0.75|a10|m1.5|tp0.5|x11,264,39.63,80.3,1.81,3.84,+6.2 / +18.3 / +14.7,True,75,11.28,1.88
USDJPY,B_london,B_london_rev|ref22-04o0|act06-09|rev|b0.75|a10|m1.5|tp0.75|x10,264,31.04,65.91,1.4,5.59,+11.4 / +11.5 / +8.6,True,75,11.03,1.57
USDJPY,B_london,B_london_rev|ref22-04o0|act06-09|rev|b0.75|a10|m1.5|tp0.75|x11,264,31.18,64.39,1.4,6.14,+11.4 / +11.8 / +8.2,True,75,13.96,1.79
USDJPY,B_london,B_london_rev|ref22-04o0|act06-09|rev|b0.75|a10|m1.5|tpopp|x10,264,-33.21,42.05,0.72,34.11,-10.5 / +2.3 / -24.5,False,75,-2.18,0.93
USDJPY,B_london,B_london_rev|ref22-04o0|act06-09|rev|b0.75|a10|m1.5|tpopp|x11,264,-35.94,40.53,0.71,36.43,-13.9 / +1.9 / -23.8,False,75,2.3,1.08
USDJPY,B_london,B_london_rev|ref22-04o0|act06-09|rev_cf|b0.25|a10|m1.0|tp0.5|x10,182,-35.58,57.69,0.52,38.56,-12.7 / -8.8 / -13.0,False,61,-18.45,0.34
USDJPY,B_london,B_london_rev|ref22-04o0|act06-09|rev_cf|b0.25|a10|m1.0|tp0.5|x11,182,-36.4,58.24,0.52,39.38,-10.8 / -9.6 / -14.9,False,61,-18.02,0.37
USDJPY,B_london,B_london_rev|ref22-04o0|act06-09|rev_cf|b0.25|a10|m1.0|tp0.75|x10,182,-37.16,48.35,0.57,39.98,-11.2 / -5.8 / -19.0,False,61,-18.71,0.4
USDJPY,B_london,B_london_rev|ref22-04o0|act06-09|rev_cf|b0.25|a10|m1.0|tp0.75|x11,182,-36.87,48.35,0.59,39.69,-9.3 / -6.9 / -19.6,False,61,-19.88,0.41
USDJPY,B_london,B_london_rev|ref22-04o0|act06-09|rev_cf|b0.25|a10|m1.0|tpopp|x10,182,-41.52,39.56,0.58,44.45,-12.4 / -5.6 / -22.4,False,61,-15.42,0.53
USDJPY,B_london,B_london_rev|ref22-04o0|act06-09|rev_cf|b0.25|a10|m1.0|tpopp|x11,182,-46.8,36.26,0.56,50.35,-14.6 / -8.0 / -23.1,False,61,-17.08,0.53
USDJPY,B_london,B_london_rev|ref22-04o0|act06-09|rev_cf|b0.25|a10|m1.5|tp0.5|x10,182,-29.81,50.55,0.54,32.13,-8.0 / -5.4 / -15.9,False,61,-12.71,0.42
USDJPY,B_london,B_london_rev|ref22-04o0|act06-09|rev_cf|b0.25|a10|m1.5|tp0.5|x11,182,-32.15,50.0,0.53,33.97,-8.5 / -6.2 / -17.0,False,61,-14.82,0.4
USDJPY,B_london,B_london_rev|ref22-04o0|act06-09|rev_cf|b0.25|a10|m1.5|tp0.75|x10,182,-29.38,45.6,0.57,33.1,-7.1 / -5.0 / -16.7,False,61,-12.61,0.46
USDJPY,B_london,B_london_rev|ref22-04o0|act06-09|rev_cf|b0.25|a10|m1.5|tp0.75|x11,182,-33.54,42.86,0.55,37.12,-9.4 / -5.4 / -18.3,False,61,-16.61,0.4
USDJPY,B_london,B_london_rev|ref22-04o0|act06-09|rev_cf|b0.25|a10|m1.5|tpopp|x10,182,-31.61,41.76,0.56,34.21,-6.6 / -5.8 / -18.7,False,61,-10.5,0.55
USDJPY,B_london,B_london_rev|ref22-04o0|act06-09|rev_cf|b0.25|a10|m1.5|tpopp|x11,182,-36.72,38.46,0.53,39.34,-9.3 / -7.2 / -19.8,False,61,-13.18,0.52
USDJPY,B_london,B_london_rev|ref22-04o0|act06-09|rev_cf|b0.5|a10|m1.0|tp0.5|x10,102,-18.92,56.86,0.54,22.08,-4.4 / -5.6 / -9.3,False,31,-12.16,0.24
USDJPY,B_london,B_london_rev|ref22-04o0|act06-09|rev_cf|b0.5|a10|m1.0|tp0.5|x11,102,-20.1,57.84,0.53,23.26,-3.4 / -6.3 / -10.8,False,31,-12.17,0.28
USDJPY,B_london,B_london_rev|ref22-04o0|act06-09|rev_cf|b0.5|a10|m1.0|tp0.75|x10,102,-15.89,50.98,0.65,18.21,-3.4 / -3.4 / -9.8,False,31,-12.45,0.28
USDJPY,B_london,B_london_rev|ref22-04o0|act06-09|rev_cf|b0.5|a10|m1.0|tp0.75|x11,102,-16.22,50.98,0.66,18.39,-2.9 / -3.9 / -10.1,False,31,-12.95,0.32
USDJPY,B_london,B_london_rev|ref22-04o0|act06-09|rev_cf|b0.5|a10|m1.0|tpopp|x10,102,-14.49,44.12,0.71,18.74,-2.5 / -2.5 / -11.0,False,31,-9.9,0.42
USDJPY,B_london,B_london_rev|ref22-04o0|act06-09|rev_cf|b0.5|a10|m1.0|tpopp|x11,102,-17.03,41.18,0.67,20.41,-2.9 / -4.4 / -11.1,False,31,-9.77,0.49
USDJPY,B_london,B_london_rev|ref22-04o0|act06-09|rev_cf|b0.5|a10|m1.5|tp0.5|x10,102,-12.29,53.92,0.63,15.21,-1.4 / -2.0 / -9.3,False,31,-7.62,0.32
USDJPY,B_london,B_london_rev|ref22-04o0|act06-09|rev_cf|b0.5|a10|m1.5|tp0.5|x11,102,-14.73,53.92,0.6,16.99,-2.4 / -2.7 / -10.1,False,31,-9.22,0.33
USDJPY,B_london,B_london_rev|ref22-04o0|act06-09|rev_cf|b0.5|a10|m1.5|tp0.75|x10,102,-10.38,50.0,0.7,15.42,-1.0 / -1.7 / -8.4,False,31,-7.14,0.36
USDJPY,B_london,B_london_rev|ref22-04o0|act06-09|rev_cf|b0.5|a10|m1.5|tp0.75|x11,102,-12.48,50.0,0.67,17.02,-1.8 / -2.3 / -9.1,False,31,-9.57,0.34
USDJPY,B_london,B_london_rev|ref22-04o0|act06-09|rev_cf|b0.5|a10|m1.5|tpopp|x10,102,-9.36,47.06,0.73,16.67,+1.6 / -1.7 / -10.1,False,31,-5.74,0.49
USDJPY,B_london,B_london_rev|ref22-04o0|act06-09|rev_cf|b0.5|a10|m1.5|tpopp|x11,102,-12.93,45.1,0.67,18.62,+0.6 / -3.4 / -11.1,False,31,-6.93,0.49
USDJPY,B_london,B_london_rev|ref22-04o0|act06-10|rev|b0.25|a10|m1.0|tp0.5|x10,420,32.36,79.29,1.35,7.77,+3.2 / +20.9 / +8.0,True,128,3.79,1.13
USDJPY,B_london,B_london_rev|ref22-04o0|act06-10|rev|b0.25|a10|m1.0|tp0.5|x11,420,33.08,79.52,1.35,7.77,+3.0 / +20.9 / +8.9,True,128,4.35,1.15
USDJPY,B_london,B_london_rev|ref22-04o0|act06-10|rev|b0.25|a10|m1.0|tp0.75|x10,420,53.12,70.0,1.41,7.76,+9.2 / +30.5 / +13.0,True,128,5.52,1.12
USDJPY,B_london,B_london_rev|ref22-04o0|act06-10|rev|b0.25|a10|m1.0|tp0.75|x11,420,54.04,70.95,1.41,7.49,+9.2 / +29.9 / +14.4,True,128,8.06,1.19
USDJPY,B_london,B_london_rev|ref22-04o0|act06-10|rev|b0.25|a10|m1.0|tpopp|x10,420,-75.71,38.81,0.7,79.94,-27.2 / -0.1 / -47.6,False,128,-15.13,0.79
USDJPY,B_london,B_london_rev|ref22-04o0|act06-10|rev|b0.25|a10|m1.0|tpopp|x11,420,-83.77,37.62,0.68,87.11,-29.1 / -4.9 / -49.4,False,128,-15.27,0.8
USDJPY,B_london,B_london_rev|ref22-04o0|act06-10|rev|b0.25|a10|m1.5|tp0.5|x10,420,49.43,76.19,1.59,6.06,+10.7 / +25.2 / +13.2,True,128,9.0,1.33
USDJPY,B_london,B_london_rev|ref22-04o0|act06-10|rev|b0.25|a10|m1.5|tp0.5|x11,420,48.75,77.62,1.56,5.69,+11.2 / +24.3 / +12.9,True,128,11.15,1.42
USDJPY,B_london,B_london_rev|ref22-04o0|act06-10|rev|b0.25|a10|m1.5|tp0.75|x10,420,14.25,59.05,1.11,11.21,-3.9 / +18.7 / +0.0,False,128,0.44,1.01
USDJPY,B_london,B_london_rev|ref22-04o0|act06-10|rev|b0.25|a10|m1.5|tp0.75|x11,420,12.28,60.0,1.09,12.74,-3.9 / +17.6 / -1.2,False,128,3.3,1.08
USDJPY,B_london,B_london_rev|ref22-04o0|act06-10|rev|b0.25|a10|m1.5|tpopp|x10,420,-52.01,43.33,0.71,55.87,-18.8 / +1.6 / -34.3,False,128,-0.73,0.98
USDJPY,B_london,B_london_rev|ref22-04o0|act06-10|rev|b0.25|a10|m1.5|tpopp|x11,420,-60.75,43.33,0.69,63.81,-22.0 / -1.5 / -37.0,False,128,2.08,1.04
USDJPY,B_london,B_london_rev|ref22-04o0|act06-10|rev|b0.5|a10|m1.0|tp0.5|x10,362,46.12,82.87,1.68,5.65,+2.8 / +26.8 / +16.3,True,108,4.99,1.21
USDJPY,B_london,B_london_rev|ref22-04o0|act06-10|rev|b0.5|a10|m1.0|tp0.5|x11,362,46.51,82.87,1.68,5.68,+2.8 / +26.8 / +16.7,True,108,5.31,1.22
USDJPY,B_london,B_london_rev|ref22-04o0|act06-10|rev|b0.5|a10|m1.0|tp0.75|x10,362,77.53,75.69,1.84,5.94,+19.6 / +32.0 / +25.4,True,108,12.61,1.4
USDJPY,B_london,B_london_rev|ref22-04o0|act06-10|rev|b0.5|a10|m1.0|tp0.75|x11,362,78.19,75.97,1.84,6.2,+19.6 / +32.0 / +26.1,True,108,14.75,1.47
USDJPY,B_london,B_london_rev|ref22-04o0|act06-10|rev|b0.5|a10|m1.0|tpopp|x10,362,-39.36,40.06,0.81,47.46,-18.4 / +17.4 / -37.6,False,108,-17.05,0.71
USDJPY,B_london,B_london_rev|ref22-04o0|act06-10|rev|b0.5|a10|m1.0|tpopp|x11,362,-46.91,38.95,0.78,53.15,-21.5 / +15.0 / -40.1,False,108,-15.49,0.75
USDJPY,B_london,B_london_rev|ref22-04o0|act06-10|rev|b0.5|a10|m1.5|tp0.5|x10,362,59.92,80.94,1.98,4.84,+16.7 / +24.4 / +18.5,True,108,9.03,1.4
USDJPY,B_london,B_london_rev|ref22-04o0|act06-10|rev|b0.5|a10|m1.5|tp0.5|x11,362,61.59,81.49,2.01,4.63,+16.7 / +25.4 / +19.1,True,108,11.38,1.53
USDJPY,B_london,B_london_rev|ref22-04o0|act06-10|rev|b0.5|a10|m1.5|tp0.75|x10,362,35.26,62.98,1.35,11.11,+10.2 / +28.1 / -2.5,False,108,5.99,1.18
USDJPY,B_london,B_london_rev|ref22-04o0|act06-10|rev|b0.5|a10|m1.5|tp0.75|x11,362,34.18,62.98,1.32,12.11,+8.6 / +28.3 / -2.5,False,108,9.62,1.3
USDJPY,B_london,B_london_rev|ref22-04o0|act06-10|rev|b0.5|a10|m1.5|tpopp|x10,362,-30.71,43.65,0.79,36.77,-10.2 / +9.4 / -29.4,False,108,-5.73,0.86
USDJPY,B_london,B_london_rev|ref22-04o0|act06-10|rev|b0.5|a10|m1.5|tpopp|x11,362,-37.74,43.37,0.77,41.88,-15.2 / +8.2 / -30.6,False,108,-2.75,0.93
USDJPY,B_london,B_london_rev|ref22-04o0|act06-10|rev|b0.75|a10|m1.0|tp0.5|x10,295,39.83,83.05,1.75,3.9,+1.0 / +24.7 / +13.8,True,86,7.03,1.41
USDJPY,B_london,B_london_rev|ref22-04o0|act06-10|rev|b0.75|a10|m1.0|tp0.5|x11,295,38.95,82.37,1.72,3.9,+1.3 / +24.0 / +13.4,True,86,7.03,1.41
USDJPY,B_london,B_london_rev|ref22-04o0|act06-10|rev|b0.75|a10|m1.0|tp0.75|x10,295,64.28,74.92,1.9,3.77,+8.8 / +32.7 / +22.2,True,86,18.1,1.86
USDJPY,B_london,B_london_rev|ref22-04o0|act06-10|rev|b0.75|a10|m1.0|tp0.75|x11,295,64.01,74.58,1.87,3.76,+9.2 / +31.5 / +22.8,True,86,18.68,1.89
USDJPY,B_london,B_london_rev|ref22-04o0|act06-10|rev|b0.75|a10|m1.0|tpopp|x10,295,-40.72,37.63,0.75,41.79,-10.1 / +6.5 / -36.3,False,86,-3.07,0.93
USDJPY,B_london,B_london_rev|ref22-04o0|act06-10|rev|b0.75|a10|m1.0|tpopp|x11,295,-46.97,35.59,0.74,47.7,-14.3 / +4.5 / -36.8,False,86,4.06,1.09
USDJPY,B_london,B_london_rev|ref22-04o0|act06-10|rev|b0.75|a10|m1.5|tp0.5|x10,295,44.64,78.98,1.88,3.84,+8.0 / +21.2 / +15.1,True,86,9.77,1.57
USDJPY,B_london,B_london_rev|ref22-04o0|act06-10|rev|b0.75|a10|m1.5|tp0.5|x11,295,44.53,79.32,1.85,3.84,+7.8 / +20.2 / +16.1,True,86,11.34,1.71
USDJPY,B_london,B_london_rev|ref22-04o0|act06-10|rev|b0.75|a10|m1.5|tp0.75|x10,295,32.35,64.41,1.39,5.84,+13.3 / +12.3 / +7.3,True,86,9.24,1.39
USDJPY,B_london,B_london_rev|ref22-04o0|act06-10|rev|b0.75|a10|m1.5|tp0.75|x11,295,32.15,63.05,1.38,6.7,+12.9 / +12.0 / +7.5,True,86,13.45,1.61
USDJPY,B_london,B_london_rev|ref22-04o0|act06-10|rev|b0.75|a10|m1.5|tpopp|x10,295,-37.04,41.36,0.71,36.99,-10.7 / +0.1 / -25.9,False,86,-6.41,0.81
USDJPY,B_london,B_london_rev|ref22-04o0|act06-10|rev|b0.75|a10|m1.5|tpopp|x11,295,-41.35,40.0,0.69,40.3,-14.5 / -2.2 / -24.5,False,86,0.08,1.0
USDJPY,B_london,B_london_rev|ref22-04o0|act06-10|rev_cf|b0.25|a10|m1.0|tp0.5|x10,210,-35.12,60.0,0.57,38.1,-14.4 / -5.5 / -14.1,False,70,-19.57,0.38
USDJPY,B_london,B_london_rev|ref22-04o0|act06-10|rev_cf|b0.25|a10|m1.0|tp0.5|x11,210,-34.37,60.48,0.58,37.36,-12.5 / -6.3 / -14.4,False,70,-18.61,0.39
USDJPY,B_london,B_london_rev|ref22-04o0|act06-10|rev_cf|b0.25|a10|m1.0|tp0.75|x10,210,-36.7,50.48,0.62,39.52,-11.4 / -4.3 / -19.8,False,70,-20.08,0.43
USDJPY,B_london,B_london_rev|ref22-04o0|act06-10|rev_cf|b0.25|a10|m1.0|tp0.75|x11,210,-32.19,51.43,0.66,35.02,-9.5 / -1.3 / -20.2,False,70,-19.71,0.45
USDJPY,B_london,B_london_rev|ref22-04o0|act06-10|rev_cf|b0.25|a10|m1.0|tpopp|x10,210,-35.02,40.48,0.69,37.95,-12.2 / +2.6 / -24.3,False,70,-18.73,0.53
USDJPY,B_london,B_london_rev|ref22-04o0|act06-10|rev_cf|b0.25|a10|m1.0|tpopp|x11,210,-41.31,40.0,0.63,44.86,-15.8 / -0.9 / -23.5,False,70,-17.21,0.55
USDJPY,B_london,B_london_rev|ref22-04o0|act06-10|rev_cf|b0.25|a10|m1.5|tp0.5|x10,210,-28.33,53.81,0.6,30.65,-9.1 / -2.7 / -16.0,False,70,-11.96,0.5
USDJPY,B_london,B_london_rev|ref22-04o0|act06-10|rev_cf|b0.25|a10|m1.5|tp0.5|x11,210,-28.78,52.86,0.6,30.59,-8.8 / -2.1 / -17.5,False,70,-15.04,0.43
USDJPY,B_london,B_london_rev|ref22-04o0|act06-10|rev_cf|b0.25|a10|m1.5|tp0.75|x10,210,-26.16,48.57,0.67,29.87,-7.2 / -3.0 / -15.5,False,70,-11.86,0.55
USDJPY,B_london,B_london_rev|ref22-04o0|act06-10|rev_cf|b0.25|a10|m1.5|tp0.75|x11,210,-29.71,45.71,0.62,33.28,-9.3 / -2.0 / -18.0,False,70,-16.09,0.46
USDJPY,B_london,B_london_rev|ref22-04o0|act06-10|rev_cf|b0.25|a10|m1.5|tpopp|x10,210,-28.2,43.33,0.67,30.8,-7.7 / +0.0 / -19.9,False,70,-11.02,0.6
USDJPY,B_london,B_london_rev|ref22-04o0|act06-10|rev_cf|b0.25|a10|m1.5|tpopp|x11,210,-32.8,41.9,0.6,35.42,-10.3 / -2.1 / -20.0,False,70,-13.6,0.53
USDJPY,B_london,B_london_rev|ref22-04o0|act06-10|rev_cf|b0.5|a10|m1.0|tp0.5|x10,123,-19.86,59.35,0.59,23.02,-5.3 / -5.4 / -9.5,False,38,-11.1,0.35
USDJPY,B_london,B_london_rev|ref22-04o0|act06-10|rev_cf|b0.5|a10|m1.0|tp0.5|x11,123,-19.69,60.16,0.59,22.85,-4.3 / -5.9 / -9.9,False,38,-11.7,0.34
